	featureCounts KO3	featureCounts KO2	featureCounts on KO1	featureCounts FLOX3	featureCounts FLOX2	featureCounts FLOX1
uc008jfw.1	0	0.995173436255212	0	0	0	0
uc008jhy.2	1.11484934218703	0	0	0	0.88341062523684	1.86009694792721
uc008jhz.1	0	0	2.10517552054713	1.01963424544449	0	2.79014542189081
uc008jia.1	1.11484934218703	0	1.05258776027356	0	0	1.86009694792721
uc057lcl.1	0	0	0	0	0	0.930048473963603
uc057lcm.1	0	1.99034687251042	1.05258776027356	1.01963424544449	0	0.930048473963603
uc008jig.2	1.11484934218703	0	0	0	1.76682125047368	0.930048473963603
uc008jjn.3	0	1.99034687251042	1.05258776027356	1.01963424544449	5.30046375142104	0
uc012bum.1	0	0.995173436255212	0	0	0	0
uc008jlc.1	17.8375894749925	21.8938155976147	14.7362286438299	10.1963424544449	3.53364250094736	3.72019389585441
uc057lcq.1	0	0.995173436255212	0	0	0	0
uc008jma.1	0	0	0	0	0	0.930048473963603
uc008jnl.2	1.11484934218703	0	3.15776328082069	3.05890273633347	0	0
uc008joj.1	10.0336440796833	3.98069374502085	8.4207020821885	14.2748794362229	6.18387437665788	6.51033931774522
uc008jok.1	13.3781921062444	20.8986421613595	16.841404164377	13.2552451907784	13.2511593785526	9.30048473963603
uc012bvh.1	0	0	1.05258776027356	0	0.88341062523684	0
uc008jqi.1	0	0	0	2.03926849088898	0.88341062523684	0
uc008jqp.1	5.57424671093517	6.96621405378649	11.5784653630092	5.09817122722245	7.06728500189472	2.79014542189081
uc057lcv.1	0	3.98069374502085	1.05258776027356	0	2.65023187571052	3.72019389585441
uc008jrp.1	3.3445480265611	3.98069374502085	1.05258776027356	3.05890273633347	5.30046375142104	0
uc029txk.1	0	0	1.05258776027356	2.03926849088898	0.88341062523684	0
uc008jsf.1	1.11484934218703	0	0	0	0	0
uc057lcy.1	7.80394539530924	13.932428107573	19.9991674451977	2.03926849088898	1.76682125047368	3.72019389585441
uc008jsy.1	1.11484934218703	0	0	0	0	0
uc029txp.1	0	0	1.05258776027356	0	0	0
uc029txr.1	2.22969868437407	8.95656092629691	6.31552656164138	4.07853698177796	0.88341062523684	2.79014542189081
uc008jvd.2	0	1.99034687251042	1.05258776027356	0	0.88341062523684	0
uc008jvj.1	0	0.995173436255212	0	0	0	0
uc008jvk.2	10.0336440796833	9.95173436255212	10.5258776027356	3.05890273633347	4.4170531261842	13.950727109454
uc008jvl.1	3.3445480265611	5.97104061753127	3.15776328082069	2.03926849088898	0	3.72019389585441
uc008jvq.1	0	0	0	1.01963424544449	0	0
uc008jwj.1	0	0.995173436255212	0	0	0	0.930048473963603
uc012bwa.1	0	0	0	0	0.88341062523684	0
uc008jwu.2	4.45939736874814	21.8938155976147	7.36811432191494	24.4712218906678	33.5696037589999	21.3911149011629
uc008jxm.3	1.11484934218703	7.9613874900417	0	0	4.4170531261842	4.65024236981802
uc008jxr.1	0	0	0	0	0	0.930048473963603
uc008jyc.1	3.3445480265611	8.95656092629691	14.7362286438299	2.03926849088898	7.06728500189472	5.58029084378162
uc008jyg.1	10.0336440796833	5.97104061753127	8.4207020821885	15.2945136816674	15.0179806290263	11.1605816875632
uc008kaf.2	3.3445480265611	1.99034687251042	5.26293880136781	2.03926849088898	5.30046375142104	1.86009694792721
uc008kao.1	1.11484934218703	0	0	0	0	0
uc008kax.2	6.6890960531222	8.95656092629691	4.21035104109425	3.05890273633347	5.30046375142104	8.37043626567243
uc008kay.1	4.45939736874814	1.99034687251042	2.10517552054713	4.07853698177796	0.88341062523684	7.44038779170883
uc008kaz.1	0	0.995173436255212	0	0	0	0
uc008kba.1	0	0	0	0	0	0.930048473963603
uc008kby.1	8.91879473749627	11.9420812350625	13.6836408835563	6.11780547266694	9.71751687760524	6.51033931774522
uc008kcj.2	2.22969868437407	2.98552030876564	0	1.01963424544449	0.88341062523684	0.930048473963603
uc008kct.2	1.11484934218703	1.99034687251042	4.21035104109425	4.07853698177796	3.53364250094736	4.65024236981802
uc057ldk.1	5.57424671093517	11.9420812350625	6.31552656164138	9.17670820900041	2.65023187571052	2.79014542189081
uc008kdx.3	2.22969868437407	0.995173436255212	2.10517552054713	1.01963424544449	0	0
uc008kdz.1	5.57424671093517	0	2.10517552054713	5.09817122722245	0.88341062523684	10.2305332135996
