	featureCounts KO3	featureCounts KO2	featureCounts on KO1	featureCounts FLOX3	featureCounts FLOX2	featureCounts FLOX1
MSTRG.3744	173.916497381177	147.285668565771	189.465796849241	130.513183416895	105.125864403184	97.6550897661783
MSTRG.3745	1936.49330737888	1643.03134325736	1598.88080785554	3605.42669189172	4343.73004428954	3331.43363373763
MSTRG.3746	21.1821375015536	17.9131218525938	10.5258776027356	36.7068328360017	46.8207631375525	47.4324721721438
MSTRG.3747	3.3445480265611	0	1.05258776027356	8.15707396355592	4.4170531261842	1.86009694792721
MSTRG.3748	10.0336440796833	7.9613874900417	2.10517552054713	11.2159766998894	20.3184443804473	11.1605816875632
MSTRG.3749	1360.11619746818	1240.98127501025	1396.78395788302	1660.98418582907	1709.39955983329	1506.67852782104
MSTRG.3750	432.561544768569	421.95353697221	505.24212493131	518.993830931246	504.427467010236	460.373994611984
MSTRG.3751	17.8375894749925	12.9372546713178	9.47328984246206	11.2159766998894	13.2511593785526	15.8108240573813
MSTRG.3752	8.91879473749627	3.98069374502085	8.4207020821885	4.07853698177796	4.4170531261842	9.30048473963603
MSTRG.3753	1.11484934218703	5.97104061753127	10.5258776027356	10.1963424544449	8.8341062523684	9.30048473963603
MSTRG.3754	141.585866457753	143.304974820751	138.94158435611	102.983058789894	104.242453777947	102.305332135996
MSTRG.3755	5.57424671093517	1.99034687251042	1.05258776027356	2.03926849088898	3.53364250094736	2.79014542189081
MSTRG.3756	1996.69517185698	2171.46843790887	1732.55945341028	2498.103901339	2606.94475507391	2071.21795151694
MSTRG.3757	4355.71637992474	4333.98031489145	4228.2450330189	4404.8199403202	4296.02587052675	4512.5951956714
MSTRG.3758	2330.0351251709	2367.51760485115	2333.58706452649	2155.50679486965	2284.49987686247	2251.64735546588
MSTRG.3759	2045.74854291321	2454.09769380535	2170.43596168409	1760.90834188263	2000.92506616144	1523.41940035238
MSTRG.3760	0	0	2.10517552054713	2.03926849088898	0	1.86009694792721
MSTRG.3761	3487.24874236104	4413.59418979187	3657.74246695063	4097.91003244141	4713.87909626378	4003.85868041331
MSTRG.3762	13.3781921062444	2.98552030876564	2.10517552054713	4.07853698177796	6.18387437665788	2.79014542189081
MSTRG.3763	28.9860828968629	41.7972843227189	24.2095184862919	36.7068328360017	31.8027825085262	39.9920843804349
MSTRG.3764	21.1821375015536	25.8745093426355	22.1043429657448	17.3337821725563	21.2018550056842	25.1113087970173
MSTRG.3765	0	1.99034687251042	1.05258776027356	1.01963424544449	0	7.44038779170883
MSTRG.3766	3.3445480265611	1.99034687251042	3.15776328082069	2.03926849088898	5.30046375142104	6.51033931774522
MSTRG.3767	5.57424671093517	1.99034687251042	2.10517552054713	3.05890273633347	0.88341062523684	0
MSTRG.3768	7.80394539530924	2.98552030876564	2.10517552054713	4.07853698177796	0.88341062523684	8.37043626567243
MSTRG.3769	3.3445480265611	3.98069374502085	2.10517552054713	8.15707396355592	0.88341062523684	6.51033931774522
MSTRG.3770	178.375894749925	210.976768486105	168.41404164377	199.84831210712	197.000569427815	174.849113105157
MSTRG.3771	50.1682203984165	61.7007530478232	62.1026778561402	62.1976889721139	69.7894393937104	39.9920843804349
MSTRG.3772	1080.28901257924	1150.42049231103	1144.16289541736	968.652533172266	1065.39321403563	1110.47787791254
MSTRG.3773	1.11484934218703	4.97586718127606	2.10517552054713	1.01963424544449	0.88341062523684	0
MSTRG.3774	5.57424671093517	1.99034687251042	0	4.07853698177796	2.65023187571052	0.930048473963603
MSTRG.3775	47.9385217140425	36.8214171414429	12.6310531232828	9.17670820900041	75.0899031451314	128.346689406977
MSTRG.3776	17.8375894749925	10.9469077988073	5.26293880136781	3.05890273633347	40.6368887608946	53.0127630159254
MSTRG.3777	0	4.97586718127606	1.05258776027356	1.01963424544449	1.76682125047368	0.930048473963603
MSTRG.3778	1939.83785540544	2115.73872547858	2052.54613253345	1962.79592248064	2167.88967433121	1542.95041830562
MSTRG.3779	261.989595413953	271.682348097673	276.830580951947	293.654662688013	305.660076331947	290.175123876644
MSTRG.3780	6374.70853862546	5809.82252085793	6121.85041375104	4779.02570839833	4577.8338599773	5037.14253498688
MSTRG.3781	76.9246046109053	92.5511295717347	65.2604411369609	56.079883499447	66.255796892763	84.6344111306879
MSTRG.3782	1215.18578298387	1200.17916412379	1207.31816103378	1616.12027902952	1807.45813923457	1686.17788329601
MSTRG.3783	11.1484934218703	5.97104061753127	7.36811432191494	7.13743971811143	10.6009275028421	9.30048473963603
MSTRG.3784	13.3781921062444	15.9227749800834	11.5784653630092	88.7081793536707	92.7581156498682	72.5437809691611
MSTRG.3785	1.11484934218703	1.99034687251042	1.05258776027356	9.17670820900041	8.8341062523684	5.58029084378162
MSTRG.3786	1.11484934218703	1.99034687251042	7.36811432191494	15.2945136816674	25.6189081318684	13.950727109454
MSTRG.3787	399.116064502958	502.562585308882	461.03343899982	446.599799504687	477.92514825313	323.656868939334
MSTRG.3788	49.0533710562295	18.908295288849	30.5250450479333	22.4319533997788	7.95069562713156	112.535865349596
MSTRG.3789	1218.53033101043	1222.0729797214	1470.46510110217	1877.14664586331	1857.81254487307	1761.51180968706
MSTRG.3790	46.8236723718554	45.7779780677398	135.78382107529	58.119151990336	61.8387437665788	88.3546050265423
MSTRG.3791	483.844614509173	480.668769711268	534.71458221897	444.560531013798	458.49011449792	393.410504486604
MSTRG.3792	6.6890960531222	5.97104061753127	3.15776328082069	5.09817122722245	1.76682125047368	1.86009694792721
MSTRG.3793	204.017429620227	179.131218525938	216.833078616354	214.123191543343	204.06785442971	227.861876121083
MSTRG.3794	37.9048776343592	58.7152327390575	53.6819757739517	35.6871985905572	24.7354975066315	34.4117935366533
MSTRG.3795	7.80394539530924	4.97586718127606	3.15776328082069	5.09817122722245	3.53364250094736	4.65024236981802
MSTRG.3796	0	0	0	1.01963424544449	0	0
MSTRG.3797	554.080123066956	504.552932181393	554.713749664168	601.584204812249	544.180945145893	681.725531415321
MSTRG.3798	460.432778323245	401.054894810851	373.668654897115	464.953215922688	473.508095126946	590.580780966888
MSTRG.3799	4.45939736874814	10.9469077988073	7.36811432191494	10.1963424544449	4.4170531261842	13.950727109454
MSTRG.3800	4120.48316872328	4218.54019628585	5101.89287404596	4090.7725927233	3659.97022035623	3572.3161884942
MSTRG.3801	1124.88298626672	1089.71491269946	1327.31316570496	1022.69314818082	945.249369003419	961.670122078366
MSTRG.3802	6.6890960531222	2.98552030876564	5.26293880136781	2.03926849088898	4.4170531261842	7.44038779170883
