	featureCounts KO3	featureCounts KO2	featureCounts on KO1	featureCounts FLOX3	featureCounts FLOX2	featureCounts FLOX1
Gpr25	0	0	0	0	0	0.930048473963603
Gm16880	4.45939736874814	9.95173436255212	13.6836408835563	10.1963424544449	7.95069562713156	15.8108240573813
Crb1	0	0	0	0	0.88341062523684	0
F13b	1.11484934218703	0	0	0	0	0
7530420F21Rik	6.6890960531222	8.95656092629691	10.5258776027356	1.01963424544449	2.65023187571052	10.2305332135996
E330020D12Rik	0	0	0	0	0.88341062523684	0
Shcbp1l	0	0	1.05258776027356	0	0	0.930048473963603
Npl	5.57424671093517	10.9469077988073	12.6310531232828	13.2552451907784	9.71751687760524	6.51033931774522
Rgsl1	1.11484934218703	3.98069374502085	1.05258776027356	2.03926849088898	2.65023187571052	0
Rgsl1	0	0	1.05258776027356	0	0	0
Zfp648	0	0.995173436255212	0	0	0	0
Gm5532	0	0.995173436255212	0	0	0	0
Fam163a	1.11484934218703	0	0	1.01963424544449	1.76682125047368	0.930048473963603
Nphs2	0	0.995173436255212	0	1.01963424544449	0	0.930048473963603
Pappa2	1.11484934218703	1.99034687251042	1.05258776027356	1.01963424544449	0	0
Ankrd45	0	3.98069374502085	3.15776328082069	1.01963424544449	1.76682125047368	0.930048473963603
Tnfsf4	1.11484934218703	1.99034687251042	1.05258776027356	0	1.76682125047368	0.930048473963603
Myoc	1.11484934218703	0	3.15776328082069	1.01963424544449	0	0.930048473963603
7420461P10Rik	0	0	0	0	0	0.930048473963603
Fmo4	1.11484934218703	3.98069374502085	4.21035104109425	1.01963424544449	0	0
Fmo3	1.11484934218703	0	0	0	0.88341062523684	4.65024236981802
Mroh9	0	0	0	0	0.88341062523684	0.930048473963603
Adcy10	0	0	1.05258776027356	0	0	0
Gpa33	0	0.995173436255212	4.21035104109425	2.03926849088898	1.76682125047368	0.930048473963603
Mael	4.45939736874814	0.995173436255212	2.10517552054713	4.07853698177796	3.53364250094736	0
Rgs5	0	0.995173436255212	0	0	0	0
Rgs5	0	4.97586718127606	6.31552656164138	2.03926849088898	0.88341062523684	1.86009694792721
Rgs4	0	1.99034687251042	1.05258776027356	0	0.88341062523684	0
Sh2d1b1	0	0.995173436255212	1.05258776027356	0	0	0.930048473963603
1700015E13Rik	4.45939736874814	0.995173436255212	4.21035104109425	4.07853698177796	12.3677487533158	6.51033931774522
Fcgr4	0	0	0	1.01963424544449	0	0
1700009P17Rik	12.2633427640574	5.97104061753127	10.5258776027356	7.13743971811143	5.30046375142104	12.0906301615268
Fcer1g	5.57424671093517	4.97586718127606	3.15776328082069	2.03926849088898	5.30046375142104	2.79014542189081
Nhlh1	0	0.995173436255212	0	0	0	0
Atp1a4	0	0.995173436255212	4.21035104109425	1.01963424544449	0.88341062523684	1.86009694792721
Kcnj10	1.11484934218703	1.99034687251042	0	0	0	0
Slamf9	0	0	0	0	8.8341062523684	0.930048473963603
Slamf8	10.0336440796833	11.9420812350625	9.47328984246206	7.13743971811143	13.2511593785526	16.7408725313449
Crp	1.11484934218703	0	1.05258776027356	1.01963424544449	2.65023187571052	0.930048473963603
Olfr16	2.22969868437407	6.96621405378649	6.31552656164138	7.13743971811143	1.76682125047368	0
Olfr218	0	0	0	1.01963424544449	0	0
Pyhin1	0	0.995173436255212	0	0	0	0
Pydc3	13.3781921062444	0	16.841404164377	6.11780547266694	3.53364250094736	20.4610664271993
Spta1	0	2.98552030876564	1.05258776027356	1.01963424544449	0.88341062523684	0
Fmn2	0	0	0	0	0.88341062523684	0
Grem2	1.11484934218703	5.97104061753127	8.4207020821885	0	0	23.2512118490901
B020018G12Rik	2.22969868437407	0.995173436255212	6.31552656164138	6.11780547266694	3.53364250094736	2.79014542189081
1700016C15Rik	0	0	0	1.01963424544449	0.88341062523684	0
B230369F24Rik	22.2969868437407	14.9276015438282	18.9465796849241	11.2159766998894	8.8341062523684	9.30048473963603
Kif26b	3.3445480265611	0.995173436255212	6.31552656164138	0	2.65023187571052	5.58029084378162
6330403A02Rik	0	0	2.10517552054713	0	0	0
9130409I23Rik	0	0	3.15776328082069	0	0.88341062523684	0
Susd4	20.0672881593666	27.8648562151459	19.9991674451977	17.3337821725563	28.2691400075789	9.30048473963603
Tlr5	1.11484934218703	4.97586718127606	5.26293880136781	0	3.53364250094736	2.79014542189081
Marc1	2.22969868437407	0.995173436255212	1.05258776027356	3.05890273633347	0	0.930048473963603
Gm2061	0	0	1.05258776027356	0	0	0
D1Pas1	0	0	0	1.01963424544449	0.88341062523684	1.86009694792721
Spata17	1.11484934218703	2.98552030876564	5.26293880136781	1.01963424544449	0.88341062523684	0.930048473963603
1700007P06Rik	0	0	1.05258776027356	0	0	0
Esrrg	0	0.995173436255212	0	0	0.88341062523684	0.930048473963603
1700022P22Rik	4.45939736874814	2.98552030876564	4.21035104109425	2.03926849088898	3.53364250094736	4.65024236981802
Fam71a	0	0	0	1.01963424544449	0	0
G0s2	1.11484934218703	0	0	0	0.88341062523684	1.86009694792721
Mir3962	1.11484934218703	0	0	0	0	0
Acbd7	0	0	0	1.01963424544449	1.76682125047368	0
Dhtkd1	11.1484934218703	6.96621405378649	9.47328984246206	5.09817122722245	12.3677487533158	7.44038779170883
Gm13391	3.3445480265611	0.995173436255212	4.21035104109425	3.05890273633347	4.4170531261842	2.79014542189081
1700061F12Rik	0	0	0	0	0.88341062523684	0
4930412O13Rik	0	0	1.05258776027356	0	1.76682125047368	0.930048473963603
Itih2	6.6890960531222	9.95173436255212	12.6310531232828	11.2159766998894	7.06728500189472	58.593053859707
Prkcq	1.11484934218703	0	0	0	0	0
Prkcq	0	1.99034687251042	1.05258776027356	0	0.88341062523684	0
Gm13293	1.11484934218703	0	0	1.01963424544449	3.53364250094736	0.930048473963603
Tmem236	3.3445480265611	0.995173436255212	1.05258776027356	0	4.4170531261842	4.65024236981802
Gm13315	0	0.995173436255212	0	0	0	0
4930447M23Rik	0	2.98552030876564	2.10517552054713	0	2.65023187571052	2.79014542189081
Gad2	0	1.99034687251042	0	1.01963424544449	1.76682125047368	0
4931423N10Rik	1.11484934218703	0	1.05258776027356	1.01963424544449	0.88341062523684	0
Gm13415	0	0	0	0	0	0.930048473963603
Gm757	0	0	0	0	0	0.930048473963603
Rnf208	0	0.995173436255212	0	0	0	0
Entpd2	6.6890960531222	12.9372546713178	18.9465796849241	5.09817122722245	5.30046375142104	2.79014542189081
Ptgds	6.6890960531222	0.995173436255212	0	11.2159766998894	14.1345700037894	15.8108240573813
Lcn12	0	0	0	0	0	0.930048473963603
Lcn12	1.11484934218703	0.995173436255212	0	0	0.88341062523684	0
Obp2a	3.3445480265611	3.98069374502085	5.26293880136781	0	0.88341062523684	0
Obp2b	0	0.995173436255212	0	0	0	0
4932418E24Rik	0	1.99034687251042	0	0	0	0
Card9	4.45939736874814	3.98069374502085	3.15776328082069	6.11780547266694	4.4170531261842	4.65024236981802
5730588L14Rik	5.57424671093517	4.97586718127606	3.15776328082069	2.03926849088898	2.65023187571052	1.86009694792721
Fam163b	0	0	0	0	0.88341062523684	0
Dbh	1.11484934218703	0	0	0	0	0
Ppp1r26	6.6890960531222	4.97586718127606	4.21035104109425	4.07853698177796	6.18387437665788	8.37043626567243
Gbgt1	1.11484934218703	0.995173436255212	1.05258776027356	0	0	1.86009694792721
1700026L06Rik	1.11484934218703	0.995173436255212	0	0	0.88341062523684	0
Ak8	0	0.995173436255212	0	1.01963424544449	0.88341062523684	0
1700101E01Rik	1.11484934218703	0	0	1.01963424544449	0.88341062523684	0
Gm14488	1.11484934218703	0	2.10517552054713	1.01963424544449	1.76682125047368	3.72019389585441
Mir3089	0	0	0	0	0	0.930048473963603
1700001O22Rik	0	0.995173436255212	0	1.01963424544449	0	1.86009694792721
Qrfp	3.3445480265611	3.98069374502085	6.31552656164138	4.07853698177796	3.53364250094736	12.0906301615268
Fibcd1	1.11484934218703	0	0	0	0	0
Pip5kl1	0	0.995173436255212	0	0	0	0
Lmx1b	1.11484934218703	0	0	0	0.88341062523684	1.86009694792721
C130021I20Rik	0	0	2.10517552054713	1.01963424544449	0	2.79014542189081
C130021I20Rik	1.11484934218703	0	1.05258776027356	0	0	1.86009694792721
C230014O12Rik	1.11484934218703	0	0	0	1.76682125047368	0.930048473963603
4930568D16Rik	0	0.995173436255212	0	0	0	0
Morn5	17.8375894749925	21.8938155976147	14.7362286438299	10.1963424544449	3.53364250094736	3.72019389585441
Olfr351	0	0	0	0	0	0.930048473963603
Lhx2	1.11484934218703	0	3.15776328082069	3.05890273633347	0	0
Gm13456	10.0336440796833	3.98069374502085	8.4207020821885	14.2748794362229	6.18387437665788	6.51033931774522
Gm13498	0	0	1.05258776027356	0	0.88341062523684	0
1700057H21Rik	0	0	0	2.03926849088898	0.88341062523684	0
Tnfaip6	5.57424671093517	6.96621405378649	11.5784653630092	5.09817122722245	7.06728500189472	2.79014542189081
Rprm	3.3445480265611	3.98069374502085	1.05258776027356	3.05890273633347	5.30046375142104	0
BB557941	0	0	1.05258776027356	2.03926849088898	0.88341062523684	0
Gm13532	1.11484934218703	0	0	0	0	0
Ccdc148	1.11484934218703	0	0	0	0	0
Gm13580	0	0	1.05258776027356	0	0	0
Gm13582	2.22969868437407	8.95656092629691	6.31552656164138	4.07853698177796	0.88341062523684	2.79014542189081
Gcg	0	0.995173436255212	0	0	0	0
Fap	10.0336440796833	9.95173436255212	10.5258776027356	3.05890273633347	4.4170531261842	13.950727109454
Fap	3.3445480265611	5.97104061753127	3.15776328082069	2.03926849088898	0	3.72019389585441
Kcnh7	0	0	0	1.01963424544449	0	0
Slc38a11	0	0.995173436255212	0	0	0	0.930048473963603
Scn3a	0	0	0	0	0.88341062523684	0
Galnt3	4.45939736874814	21.8938155976147	7.36811432191494	24.4712218906678	33.5696037589999	21.3911149011629
B3galt1	1.11484934218703	7.9613874900417	0	0	4.4170531261842	4.65024236981802
4932414N04Rik	0	0	0	0	0	0.930048473963603
Lrp2	3.3445480265611	8.95656092629691	14.7362286438299	2.03926849088898	7.06728500189472	5.58029084378162
Klhl41	10.0336440796833	5.97104061753127	8.4207020821885	15.2945136816674	15.0179806290263	11.1605816875632
Cybrd1	3.3445480265611	1.99034687251042	5.26293880136781	2.03926849088898	5.30046375142104	1.86009694792721
Dlx2	6.6890960531222	8.95656092629691	4.21035104109425	3.05890273633347	5.30046375142104	8.37043626567243
Gm1631	4.45939736874814	1.99034687251042	2.10517552054713	4.07853698177796	0.88341062523684	7.44038779170883
Gm17250	0	0.995173436255212	0	0	0	0
Gm13662	0	0	0	0	0	0.930048473963603
6430710C18Rik	8.91879473749627	11.9420812350625	13.6836408835563	6.11780547266694	9.71751687760524	6.51033931774522
Sp9	2.22969868437407	2.98552030876564	0	1.01963424544449	0.88341062523684	0.930048473963603
Hoxd10	2.22969868437407	0.995173436255212	2.10517552054713	1.01963424544449	0	0
Hoxd9	5.57424671093517	0	2.10517552054713	5.09817122722245	0.88341062523684	10.2305332135996
1700109F18Rik	0	0	0	1.01963424544449	0	0
Hoxd3	0	0	0	0	0	0.930048473963603
6720416L17Rik	1.11484934218703	0.995173436255212	0	0	0	0.930048473963603
Cyct	0	0	0	1.01963424544449	1.76682125047368	0
Dfnb59	0	0	1.05258776027356	0	0	0.930048473963603
Ttn	2.22969868437407	1.99034687251042	3.15776328082069	3.05890273633347	1.76682125047368	5.58029084378162
Ttn	0	0	0	2.03926849088898	0	0
Gm13944	0	0	0	0	0	1.86009694792721
4930440I19Rik	0	0	0	0	0.88341062523684	0
Gm13718	0	0.995173436255212	5.26293880136781	5.09817122722245	0.88341062523684	0.930048473963603
Prg2	1.11484934218703	1.99034687251042	1.05258776027356	4.07853698177796	1.76682125047368	1.86009694792721
4930443O20Rik	10.0336440796833	8.95656092629691	14.7362286438299	9.17670820900041	7.06728500189472	2.79014542189081
C1qtnf4	0	0	0	0	0	0.930048473963603
Spi1	0	1.99034687251042	0	0	0.88341062523684	0
Gm17281	2.22969868437407	1.99034687251042	1.05258776027356	0	1.76682125047368	0
F2	1.11484934218703	1.99034687251042	4.21035104109425	4.07853698177796	9.71751687760524	1.86009694792721
Gm13815	1.11484934218703	1.99034687251042	1.05258776027356	1.01963424544449	0	1.86009694792721
Syt13	0	0	2.10517552054713	1.01963424544449	0	4.65024236981802
4930547E08Rik	0	0	1.05258776027356	1.01963424544449	0	0
A930018P22Rik	1.11484934218703	6.96621405378649	1.05258776027356	2.03926849088898	0.88341062523684	0.930048473963603
4930500J02Rik	0	1.99034687251042	0	0	0.88341062523684	4.65024236981802
Pin1rt1	0	0	0	1.01963424544449	0	0
Bdnf	0	0	0	1.01963424544449	0	0
Gm13939	3.3445480265611	0	2.10517552054713	1.01963424544449	0	6.51033931774522
Slc5a12	0	0	0	0	0.88341062523684	0
Ano3	3.3445480265611	18.908295288849	4.21035104109425	4.07853698177796	12.3677487533158	26.0413572709809
Nutm1	2.22969868437407	0.995173436255212	2.10517552054713	12.2356109453339	6.18387437665788	10.2305332135996
Grem1	0	0.995173436255212	2.10517552054713	0	0	0
Scg5	0	2.98552030876564	0	3.05890273633347	2.65023187571052	0
3110099E03Rik	0	0	1.05258776027356	0	0	0
Gm13977	1.11484934218703	0.995173436255212	2.10517552054713	1.01963424544449	0	0
Rasgrp1	1.11484934218703	1.99034687251042	4.21035104109425	1.01963424544449	0	0
Gm13985	0	0.995173436255212	0	0	0.88341062523684	0
Fsip1	1.11484934218703	0.995173436255212	1.05258776027356	1.01963424544449	4.4170531261842	0
A930104D05Rik	0	0	0	0	1.76682125047368	0
Pak6	0	0.995173436255212	1.05258776027356	0	0.88341062523684	0.930048473963603
Ankrd63	0	0	1.05258776027356	0	0.88341062523684	0
Rhov	2.22969868437407	1.99034687251042	0	1.01963424544449	0	2.79014542189081
Itpka	0	1.99034687251042	1.05258776027356	0	0	1.86009694792721
Pla2g4d	0	3.98069374502085	0	0	0	0
Strc	4.45939736874814	0.995173436255212	0	0	0	0
Duox2	1.11484934218703	0	0	0	0	0.930048473963603
Duox2	0	0	0	0	0.88341062523684	0
Duox1	2.22969868437407	0.995173436255212	1.05258776027356	3.05890273633347	1.76682125047368	0
4930417H01Rik	0	0.995173436255212	0	0	0	0
4930580A09Rik	0	0.995173436255212	2.10517552054713	0	0.88341062523684	0.930048473963603
Dusp2	6.6890960531222	6.96621405378649	10.5258776027356	13.2552451907784	4.4170531261842	21.3911149011629
Adra2b	1.11484934218703	1.99034687251042	1.05258776027356	0	0	0
Gm14244	0	0	2.10517552054713	1.01963424544449	1.76682125047368	0
Gm355	1.11484934218703	0	0	0	0	0.930048473963603
Fbln7	7.80394539530924	4.97586718127606	4.21035104109425	1.01963424544449	0	2.79014542189081
AI847159	4.45939736874814	2.98552030876564	2.10517552054713	1.01963424544449	1.76682125047368	0.930048473963603
A730036I17Rik	0	0	0	0	1.76682125047368	0
Gm14023	15.6078907906185	9.95173436255212	8.4207020821885	4.07853698177796	6.18387437665788	6.51033931774522
F830045P16Rik	0	0	0	0	0	0.930048473963603
Tgm3	1.11484934218703	1.99034687251042	3.15776328082069	1.01963424544449	0.88341062523684	0.930048473963603
Tmc2	0	0.995173436255212	1.05258776027356	0	0	0.930048473963603
Cpxm1	1.11484934218703	5.97104061753127	3.15776328082069	6.11780547266694	4.4170531261842	3.72019389585441
Tmem239	0	0.995173436255212	2.10517552054713	3.05890273633347	3.53364250094736	3.72019389585441
Slc4a11	23.4118361859277	23.8841624701251	18.9465796849241	16.3141479271118	8.8341062523684	13.950727109454
Siglec1	4.45939736874814	1.99034687251042	1.05258776027356	0	0.88341062523684	0
Siglec1	0	0.995173436255212	0	0	0	0
Adra1d	0	0.995173436255212	0	0	0.88341062523684	0
5330413P13Rik	2.22969868437407	2.98552030876564	1.05258776027356	3.05890273633347	0	2.79014542189081
Erv3	4.45939736874814	2.98552030876564	8.4207020821885	9.17670820900041	5.30046375142104	8.37043626567243
AU019990	0	0	1.05258776027356	0	0	0
Chgb	1.11484934218703	0	0	2.03926849088898	7.06728500189472	0
Fermt1	2.22969868437407	0	0	0	0	0
A430048G15Rik	0	0	0	0	0	0.930048473963603
9630028H03Rik	2.22969868437407	0.995173436255212	0	0	0	1.86009694792721
4930511F01Rik	1.11484934218703	0	2.10517552054713	0	0	0
Gm12360	0	0	2.10517552054713	7.13743971811143	4.4170531261842	8.37043626567243
Banf2	0	0	0	0	0	0.930048473963603
Zfp133-ps	5.57424671093517	13.932428107573	6.31552656164138	5.09817122722245	11.4843381280789	11.1605816875632
Zfp133-ps	2.22969868437407	1.99034687251042	1.05258776027356	1.01963424544449	0	1.86009694792721
4930529M08Rik	0	0	0	1.01963424544449	0	0
4930529M08Rik	0	0	1.05258776027356	0	0	0
4930529M08Rik	1.11484934218703	0	1.05258776027356	0	0	0
Cstl1	0	0	0	0	0.88341062523684	0
Syndig1	4.45939736874814	0	4.21035104109425	1.01963424544449	0.88341062523684	8.37043626567243
Gm14124	1.11484934218703	0	1.05258776027356	2.03926849088898	2.65023187571052	1.86009694792721
Zfp345	0	0.995173436255212	0	0	0	0
Cst7	0	0.995173436255212	0	0	0.88341062523684	0
Acss1	25.6415348703018	23.8841624701251	44.2086859314896	18.3534164180008	18.5516231299736	23.2512118490901
Ninl	4.45939736874814	14.9276015438282	14.7362286438299	10.1963424544449	15.9013912542631	27.9014542189081
Nanp	1.11484934218703	0	1.05258776027356	1.01963424544449	0	1.86009694792721
4921509C19Rik	0	3.98069374502085	3.15776328082069	0	0	0
BC052486	2.22969868437407	0	0	0	0	0
Tmem74b	0	0	1.05258776027356	0	0	0
Rspo4	0	0	0	1.01963424544449	0	0
Angpt4	0	1.99034687251042	1.05258776027356	0	0	1.86009694792721
Rem1	4.45939736874814	1.99034687251042	6.31552656164138	0	0	3.72019389585441
Mylk2	1.11484934218703	0.995173436255212	2.10517552054713	0	0	8.37043626567243
Foxs1	13.3781921062444	6.96621405378649	8.4207020821885	1.01963424544449	0.88341062523684	18.6009694792721
Dusp15	1.11484934218703	0	0	0	0.88341062523684	0
Xkr7	2.22969868437407	1.99034687251042	2.10517552054713	0	0	0
Hck	3.3445480265611	0.995173436255212	6.31552656164138	0	0	0.930048473963603
Efcab8	0	0	0	0	1.76682125047368	0.930048473963603
Bpifa1	1.11484934218703	0	1.05258776027356	0	0	0
Bpifb5	0	0.995173436255212	5.26293880136781	0	2.65023187571052	1.86009694792721
Necab3	0	0	0	1.01963424544449	0	0
Actl10	3.3445480265611	4.97586718127606	3.15776328082069	1.01963424544449	0	3.72019389585441
Ggt7	3.3445480265611	3.98069374502085	4.21035104109425	9.17670820900041	18.5516231299736	13.950727109454
Fer1l4	0	1.99034687251042	0	0	0	0
Tldc2	1.11484934218703	1.99034687251042	2.10517552054713	0	12.3677487533158	1.86009694792721
Vstm2l	2.22969868437407	0	0	0	0	0
Adig	1.11484934218703	0	0	0	0	0.930048473963603
Arhgap40	0	0	1.05258776027356	0	0	0.930048473963603
Gm826	0	0	0	1.01963424544449	0	1.86009694792721
Gm14228	1.11484934218703	0.995173436255212	0	0	0	0.930048473963603
L3mbtl1	0	0	0	0	0.88341062523684	1.86009694792721
Wfdc15a	1.11484934218703	0	0	0	0	0
Svs2	0	0	1.05258776027356	0	0	0
Matn4	4.45939736874814	0.995173436255212	2.10517552054713	1.01963424544449	0	0
Gm14317	0	2.98552030876564	0	0	0	0
Wfdc2	10.0336440796833	24.8793359063803	10.5258776027356	22.4319533997788	37.1032462599473	13.950727109454
Wfdc3	1.11484934218703	0	1.05258776027356	2.03926849088898	2.65023187571052	0
Mmp9	1.11484934218703	2.98552030876564	1.05258776027356	0	0.88341062523684	0.930048473963603
1700025C18Rik	0	0	1.05258776027356	0	0	0
Zfp663	0	0.995173436255212	0	0	0	0
Ocstamp	0	0	1.05258776027356	0	0	0
A530013C23Rik	0	0	0	0	0	0.930048473963603
A530013C23Rik	0	0	0	1.01963424544449	0	0
Gm14236	0	0.995173436255212	0	0	0	0
Pard6b	0	0	0	0	0.88341062523684	0
