geneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
Ascl2	8.99838663127056	0.879413102516935	0.352550719250256	2.49443003374697	0.0126159595661063	0.0776666761779909
Acsbg1	5.3091751755145	-0.844879176463372	0.340062936133204	-2.4844788616788	0.0129741210608567	0.0792094567625294
Tnxb	25.6752118609401	-0.793153274817386	0.325644893642357	-2.43563860604698	0.0148655281371509	0.087739929469452
Cbln3	7.65175526130518	0.840152453911221	0.351224673221233	2.39206558641174	0.0167538482080993	0.0961679354029657
Irs1	17.9013724935087	0.770748456082673	0.338033292763915	2.28009628809245	0.0226019783371156	0.121810721328708
Slc1a6	15.6761836973863	0.778581355233968	0.344030275545984	2.26311871534661	0.0236283721554242	0.125920107498752
Exph5	13.3352381626771	0.767571047131637	0.345584799102818	2.22107873125308	0.0263456293148555	0.13590097120036
Ppp1r3c	8.07491047452413	0.75708737408851	0.351944356953972	2.15115645166467	0.0314638530063957	0.153956004492522
Sgca	9.8389277592356	-0.739855194105395	0.352560339085935	-2.09852076958962	0.0358591671401202	0.169438832671828
Entpd2	8.62695180164973	-0.724742128715933	0.352366806167533	-2.05678320440704	0.0397070843793193	0.182497937386285
BC067074	6.67009088722729	0.679182233417352	0.332308499251854	2.04383046159347	0.0409702987425241	0.186511332426826
Foxd2	13.8431592421392	0.703183943583244	0.346407849867811	2.02993074161448	0.0423635797429785	0.191343720685873
Galnt3	18.8588779731847	0.703127260509582	0.348303568440088	2.01871965785078	0.043516365631371	0.195409664595726
Sh3d19	61.0728268526842	0.488650745507392	0.24608760933388	1.98567797391381	0.0470690922459678	0.206736478542234
Ppp2r2c	5.37710357249578	-0.607628929169386	0.311674743283872	-1.94956101597222	0.0512284636906119	0.21946602325542
D430019H16Rik	26.1818873445181	0.58839156652981	0.302665503961676	1.94403246761915	0.0518915359545903	0.221349434789117
1700029J07Rik	19.5766226062224	-0.610497154213166	0.326514423538835	-1.86974023259513	0.0615198996437543	0.249442466806325
Cplx3	5.9320508371928	0.596156026298776	0.3294786163604	1.80939216293986	0.0703900998420911	0.272634118591288
Ropn1l	42.5942797732526	-0.500190703998501	0.280697930206315	-1.78195365968983	0.0747567889291505	0.284276025362932
Aff2	5.66780543429155	0.592587353903923	0.333768751114987	1.7754428835064	0.0758247885408284	0.286657766206048
Itih2	17.6913665167414	0.617285651627296	0.351061807367654	1.75833895534195	0.0786898531615857	0.294003022513466
B230369F24Rik	14.2536226273978	-0.595315503838868	0.338963337087798	-1.75628287399315	0.0790401200429473	0.294826786030476
Ccnjl	14.0872368531154	-0.601603214932362	0.343145679599015	-1.75320061040946	0.0795675782929309	0.296186317148184
Nfe2l3	5.9425648757907	0.598375442836902	0.341825836252518	1.75052725504009	0.0800273753901424	0.297471362848243
Gm12866	12.7759909650029	-0.605063338901683	0.346823351028431	-1.74458650810996	0.081056871029555	0.299754192128812
Cxcl5	9.97778319551291	0.6081989159402	0.35115142958274	1.732013213396	0.0832712098513753	0.30559121498971
Sox9	8.77587787199401	-0.601666180098338	0.347948160420763	-1.72918339148786	0.0837762778795514	0.306792723660497
Gm10010	5.46329133847504	-0.593212539192183	0.346517966361619	-1.71192433518185	0.0869106133725933	0.314438896440402
Trim54	5.56137609117883	-0.586774366046062	0.34295238988375	-1.71094992586277	0.0870903570207064	0.314963792664139
Ccin	16.3690930454565	0.595446238803948	0.352152526438509	1.69087595317287	0.0908604968958394	0.32395680009576
Tnfrsf11b	5.51454753876004	0.55336462347001	0.329879099076919	1.67747706665399	0.0934492303291524	0.330270879574424
Srsf12	5.5318610528538	-0.56888035074922	0.341197959559949	-1.66730290967425	0.0954541883772698	0.334946701173996
Mroh6	9.45604442946005	-0.575803169959065	0.348771306779665	-1.65094765184576	0.0987492644616509	0.342123921714095
Smc1b	10.7062729862599	-0.570958192784436	0.350836199446413	-1.62742098359678	0.103647717916131	0.352666163207235
Has2	12.7661064057447	-0.568961840268335	0.351238021058539	-1.61987542964066	0.10525903883542	0.355659464626103
Clec3b	6.03626628564315	-0.555221281041731	0.348399977248277	-1.59363179477497	0.111018528822525	0.367493574552232
Dact3	13.9064605403952	-0.5325649585836	0.33887350758545	-1.57157448623897	0.116049267348489	0.377679680430532
Slc4a11	17.5569266049852	-0.515902954908033	0.33085107343222	-1.55932078308255	0.118920475110589	0.383317097230355
Zfp618	12.119400259961	0.539644414776147	0.346541473987508	1.55722894742348	0.119416137929596	0.384437462284244
Wdr52	10.5934065672661	-0.54050827664385	0.351360990991234	-1.53832750505116	0.123968557832153	0.392898605072153
E130012A19Rik	5.51652909359105	0.53425013109869	0.347381620874035	1.53793436093274	0.124064664772251	0.393066100576379
mmu-mir-6236	5558.01608110899	0.505164609574356	0.329174755747478	1.53463958202763	0.124872384218132	0.394799206401551
Gm21451	6.22013986947015	0.517328267746636	0.344012102386262	1.50380833743393	0.132630723813433	0.408179194557411
Tmem30c	7.03045233062817	0.525893742245027	0.350189425338679	1.50174078425246	0.133164066592571	0.40867175667151
Dkk2	15.5814218440213	0.527128799439162	0.35207599251663	1.49720177076335	0.13434076476612	0.410867505569624
Acss1	25.6484391114968	-0.462624481789573	0.315089067338573	-1.46823400030084	0.142040671617403	0.425186151425313
Olfr99	6.31216193931237	0.508861079501728	0.350496306375671	1.45183007708024	0.146548858655809	0.43328529377222
Plxnc1	18.0918252287421	-0.482990539695519	0.33354818536742	-1.4480382771787	0.147606345893125	0.435199826938472
Adamtsl3	5.44430900318812	0.471773566283784	0.327179073120696	1.44194297570416	0.149318461153878	0.438662204097871
Vaultrc5	13.2698994670605	0.323267881218668	0.22452889806121	1.43976069009407	0.149935116277167	0.439762890268715
Gm14023	8.45884631859003	-0.506672138436626	0.352683896931784	-1.43661829429832	0.150826482492802	0.441609815317263
Lhfpl4	28.2213592929854	-0.491143915160278	0.347718032676092	-1.41247755079125	0.157809396184429	0.454784357256522
Svop	11.3138288330822	-0.490422577591447	0.350635426427464	-1.39866807694887	0.161912541373551	0.461631097330019
Pdlim4	7.97946721555129	-0.479467874664496	0.343715612489587	-1.39495518167369	0.163029355162352	0.463583490868448
Erbb3	6.96097423997763	-0.481562009357586	0.348597693546888	-1.38142626377651	0.167147935134605	0.469927502807439
Pcdh20	6.47099908675164	-0.458113700401147	0.335191777506141	-1.36672117618623	0.171712717705393	0.477073110970817
Ankrd34a	7.57424378730135	-0.480199994357623	0.351978490268182	-1.36428789722845	0.172476973492392	0.47824596266055
Zfp786	11.8085889414639	-0.471816903967749	0.348139736443154	-1.35525151132752	0.175337437969551	0.48214546967553
Rnf150	6.76393122762256	-0.462193298630178	0.341042769042958	-1.35523559091194	0.175342508616386	0.48214546967553
9430037G07Rik	12.1367702440769	-0.472745100943954	0.348770536447059	-1.35546169054252	0.175270506218273	0.48214546967553
Cd28	5.89640315887554	0.453833376474318	0.341643338715488	1.32838350714123	0.184051445154727	0.495964255124696
1700015E13Rik	5.43692448315609	0.448988356127573	0.339472505179261	1.32260595269853	0.185966453627324	0.498202243820976
Robo1	14.216256263495	0.462767309739828	0.351611791096305	1.31613137402744	0.18812995224468	0.501215928435685
Cdh4	8.23214536127865	-0.460614555424022	0.352592627283424	-1.30636468202089	0.191428570376566	0.504852688709746
C430042M11Rik	5.31358694979788	-0.407827082725276	0.315977027249465	-1.29068586496731	0.196812628035172	0.512638080734296
6430571L13Rik	9.87095547753367	-0.454675993365913	0.352662126560791	-1.28926799653815	0.197304933003421	0.513111412059412
Nup210	5.38415982827824	0.414087884869344	0.322134414059338	1.28545062805077	0.198634859073865	0.515024730163922
1010001B22Rik	5.44659804011966	-0.443755961846184	0.346771837978223	-1.27967704769051	0.200658740053539	0.517905309330061
Klhl41	10.98307712961	0.441432278883994	0.348454002840585	1.26683084506263	0.205215780394923	0.524086828325505
Eif4a-ps4	33.4036014241505	-0.35394091382027	0.280758491952763	-1.26065969138992	0.207431482530946	0.527962511489479
Slc5a5	11.9584541772001	0.443497884411209	0.352582072638981	1.25785715958769	0.208443419384927	0.529573921498991
Emx2	6.40470445752217	0.438636128475924	0.348939213850823	1.25705598873576	0.208733362389458	0.529947998171183
Oas3	6.85423787598305	0.431493608727286	0.348696489900247	1.23744752592928	0.215920983990569	0.539727121818412
Ccdc87	5.65028806676403	-0.416551260201505	0.340488428012196	-1.22339329601705	0.221181184233103	0.546279649506412
Gm15326	6.53264745687401	0.421857318999728	0.345260443420479	1.221852450922	0.221763429429611	0.54727142898212
Rbm11	14.4475820169398	-0.417856720612981	0.342883215227701	-1.21865609646565	0.222974748052584	0.548844656150563
Wfdc2	19.8207973929966	0.413227588480746	0.345487629800516	1.19607057630209	0.231669018702247	0.560079962335498
Ar	29.0777461372239	-0.366085622384684	0.309306330264875	-1.18356977069039	0.236583412566744	0.567677926641626
Pcdh17	22.3428029325151	0.368213420100077	0.312002361319622	1.18016228640934	0.237935675527272	0.568996996282219
Dnah1	7.02104558808856	-0.412031659772799	0.35031844434193	-1.17616319216876	0.239529669950002	0.57116644450975
Xlr4a	5.84826929999605	-0.387974789186481	0.330248234668135	-1.17479746584068	0.240075754244673	0.571904007169953
Cdh6	19.6628637044535	0.394670960211813	0.336007047718405	1.17459131554458	0.240158259392369	0.57200472450033
Ube2cbp	10.4073493596181	-0.407098957855477	0.34925027694871	-1.16563675027597	0.243761342666143	0.576527242659488
Mreg	7.54631508533367	-0.39780648567509	0.341567405501667	-1.16465002007678	0.244160687686334	0.577000283137029
Gm15612	5.75082637628558	0.40415419297595	0.347513592690448	1.16298815780698	0.244834307147693	0.577540740367994
Gm10451	11.5720979089732	0.403257205953361	0.348181162137399	1.1581821471267	0.246789712264413	0.579745274170267
Cadm4	5.71914953559006	-0.400139634165692	0.345568641493764	-1.1579165066484	0.246898110665181	0.579850008415396
4930443O20Rik	8.79342871376601	-0.40818550767577	0.352692932703636	-1.15733962840351	0.247133628940086	0.58017948562726
Hsd17b1	8.64913513624702	0.405650407495391	0.352455875899438	1.15092536465793	0.249762941761667	0.583411560492901
Lag3	21.6774557032344	0.366387294098406	0.320881211832663	1.14181597609235	0.253530520191647	0.587400672735434
Zfhx4	22.9552919933026	0.395537299496337	0.347078501837419	1.13961912766818	0.254445012922623	0.588482855996428
AI606473	7.7556593892908	-0.398929008475825	0.352715172882831	-1.13102310063748	0.258045368615668	0.593327882043091
4933424M12Rik	17.6068417364807	0.376681915801573	0.33710952255968	1.11738734919565	0.263828741887365	0.600465964154255
Adora2b	12.6565388249485	0.389566621183305	0.350798364694453	1.11051435921778	0.2667774439732	0.604205694083371
Thbs2	49.6608728744336	-0.319100117304137	0.291203549752038	-1.09579748452879	0.273167409570971	0.612222870345585
Tppp	13.6337472215961	-0.375917979675649	0.345243701846903	-1.08884818945183	0.276220836895226	0.615921628085514
Il23a	5.35440868299489	0.353205682808607	0.325204613706689	1.0861029269627	0.277433457558153	0.617214240473056
Lrrc9	6.22064281915192	-0.371037720600975	0.348092634505252	-1.06591660903235	0.286461340210008	0.62540388462716
Gm17567	39.1267030074852	-0.281322459183539	0.269498905539132	-1.04387236237844	0.296544446594132	0.635551148118725
Rsph9	13.9431520691008	-0.361009843306961	0.345941710365803	-1.04355685507025	0.29669046320686	0.635745288038942
Gm15246	8.64824834976913	-0.361173733961074	0.352630725945777	-1.02422649924332	0.305728305137605	0.645596152598848
Ninl	14.6870692473371	0.359459228343153	0.351115956003863	1.02376215662269	0.305947628930055	0.645829951718214
Cxcl9	10.3299051383805	0.356472566446672	0.35053959470351	1.01692525418756	0.309188988485033	0.649958529524407
Lrp2	6.95403032220887	-0.349731159321137	0.346070200972551	-1.01057865814016	0.312218134671494	0.653700977743227
Svopl	5.66844229836975	-0.350976331233446	0.347923692541312	-1.00877387414992	0.313083093370861	0.654585717421612
Syt4	7.11330327675429	0.351215018201274	0.351672298305901	0.998699698250814	0.317940186895871	0.659882025634841
1700048O20Rik	17.4042998616726	-0.327618948427467	0.329050173584449	-0.995650434882344	0.319420020469782	0.661216543113949
7530420F21Rik	6.67865565281823	-0.340155279183543	0.342119667732944	-0.994258182926407	0.32009718849669	0.662066407602399
Bend4	12.747427394434	-0.345740448046354	0.347794303882816	-0.994094624858622	0.320176801972152	0.662066407602399
Prps1l1	5.31640056914283	0.310793439882918	0.313533253188105	0.991261490520294	0.321557911826467	0.663149334047026
Tex15	5.52449812261566	-0.317028892401603	0.321237876959905	-0.986897608096112	0.323692836956327	0.66568994601258
Msh5	7.89643027737512	-0.343221463022348	0.352682991507727	-0.973172711150798	0.330467471062423	0.671894578530895
Tmeff2	5.65402748662435	0.304678820165802	0.313792054816745	0.970957726586594	0.331569329977119	0.672876542007168
6430710C18Rik	9.48169642068876	-0.339354107172037	0.351341196328718	-0.965881913985784	0.334103273355671	0.675755012431008
Murc	7.12135791550309	0.331989118895401	0.346234939259031	0.958855046824225	0.337631773588383	0.678361771301458
F7	7.1088874908936	-0.333909822861037	0.351347566134491	-0.950368965223514	0.34192480756136	0.682385188646233
Mtfp1	16.9621265079001	0.321460036042522	0.339257125303834	0.947541000810601	0.343363173922889	0.683666474469315
Lpar2	13.5438503263247	0.329526661720844	0.349091550668949	0.943954848203533	0.345192721943475	0.685136959722932
Nudt10	8.82123977495139	-0.333008170656786	0.352685874401677	-0.944206147245695	0.345064314509448	0.685136959722932
Dusp2	10.540766821295	0.332465608925443	0.352575755047678	0.942962197955115	0.345700238855911	0.685199655321922
Gpr179	5.45374544862429	0.311750581412104	0.333402348803643	0.93505814380363	0.349758335677586	0.689033310660107
Dock3	6.55593373671544	0.307899509885536	0.332258872970299	0.926685590464456	0.354089801177556	0.692815886821675
Gm10044	6.19557779759575	-0.323769855170607	0.350927614791407	-0.922611505974122	0.356209697397647	0.69419826603833
D630004N19Rik	9.16886717926692	-0.324907588594238	0.352711017265393	-0.921172213766621	0.35696052275875	0.694693115514286
Dgat2	15.9916972091017	-0.317828684968561	0.346970290899092	-0.916011235846685	0.359661001790595	0.697037366486135
Tbx15	23.1428168979188	0.307756898509138	0.33778652067938	0.911098814393646	0.362243311092718	0.69876315598004
Ccdc88b	5.50161818582984	-0.314209454696296	0.344900294228046	-0.911015328066211	0.362287297428221	0.698773833173749
Nyx	8.12614423902099	0.31995334856166	0.352644158912614	0.907298024014473	0.364249218839601	0.700733879885377
5430400D12Rik	5.82345037736368	-0.316219778995672	0.349205303866167	-0.905541168747148	0.36517876000324	0.7017645867202
Itgb1bp2	8.58182787569068	0.319026543978586	0.352626592765531	0.904714932236306	0.365616428301514	0.702288061676717
Gm10451	7.92392630171338	0.313298825354374	0.350035199468336	0.895049485966667	0.370760635147243	0.706271805296734
Gm26710	8.10918798753764	0.313204826138876	0.352418456476997	0.888729918602657	0.374148247786983	0.709431472096653
Cldn11	6.46587125160582	0.257684464592976	0.293341927966694	0.878444027347614	0.379702800424109	0.714542714311622
Syngr3	19.6152725685445	0.290058006951471	0.330418513759493	0.877850346977228	0.380024937926475	0.714991299709604
Chp2	5.65947566995861	-0.292373983135949	0.336002203091447	-0.870154958645838	0.384215726741733	0.71842292438291
Krt7	12.9507130941231	0.304252685401318	0.350973271271912	0.866882780841741	0.386006239046296	0.720066863291762
Guca1b	18.215779886948	-0.282180814257898	0.329657519705535	-0.855981730706324	0.392007884847817	0.725897624958159
Tnfaip6	6.51242129645647	-0.297896736740299	0.349727145028424	-0.851797582701474	0.394326448264635	0.727184498732607
3110083C13Rik	9.40322651791931	0.290465108229526	0.351652968398774	0.825999307078617	0.408804484877446	0.738366541296277
Atp1b2	12.3150900310704	0.288782472562109	0.349871874513063	0.825394933399618	0.409147410457482	0.738521641859736
Avil	21.335584237721	-0.284260943918988	0.344976339613723	-0.824001275673806	0.40993883312194	0.739095002156222
Cxcr3	12.3837732406445	-0.287923083548143	0.352307273427638	-0.817249898779852	0.413785631908013	0.742322437183052
Cited4	5.84174205164678	0.28259172935561	0.349381225605734	0.808834901948929	0.418610117547495	0.746922107627947
Smad9	23.3016084165007	0.274592820874305	0.343830764936849	0.798627839264875	0.424506240175631	0.751074241550919
Colq	7.79510725569002	-0.281800969778576	0.352475751360353	-0.799490372574531	0.424006126873595	0.751074241550919
Mtap7d3	7.35943891115286	-0.278074684611514	0.352662289955815	-0.788501329831307	0.430403521027757	0.755795070793064
Rgs7bp	5.66089853393657	-0.252176807634228	0.323473778022061	-0.779589644564729	0.435632453161635	0.759613262364545
Ano3	11.4918062270965	0.268528551771073	0.345324917035119	0.777611282952291	0.436798207380549	0.760073731509569
Bcl7a	15.2072966804537	-0.270869476831514	0.348593103131513	-0.777036247700299	0.437137384982774	0.760083405078275
Myo7b	13.2041878647641	-0.264751318476523	0.344513709716325	-0.768478324692858	0.442203063181243	0.763272799417371
Adcy5	7.73435826241522	0.265204507333624	0.345691985810004	0.767169961178628	0.442980470218228	0.763639165744248
Prss16	7.73806833622245	0.256939926052583	0.338393756750247	0.759292749724751	0.447677453660413	0.767276046785952
Gm11992	6.20822535974467	-0.259938711942724	0.344474815447776	-0.75459424110536	0.450492480145953	0.76958073337962
Akr1c13	15.6359129270826	0.262855104493409	0.34946201987355	0.752170735430767	0.451948390055437	0.770389936593642
Cnksr1	19.7258161245683	-0.253816323599713	0.338203571760353	-0.750483864728562	0.452963338072838	0.770532280596096
Gm6904	6.68298788709618	-0.261793109875941	0.350546350588539	-0.746814535186036	0.455175520491261	0.772858519470025
A230107N01Rik	8.85565091573912	0.25998055417907	0.351641274153461	0.739334581257407	0.459703855555674	0.776203327798257
Ssc5d	8.40403512756961	-0.258316118931487	0.351315948723777	-0.735281503358645	0.462168070628315	0.777684453209298
Thbs3	15.2515098214582	0.24323609439766	0.334631182245272	0.726878149148027	0.467300603930502	0.781038161927216
6720483E21Rik	7.81120983362545	-0.250325977716094	0.352210246732217	-0.71072883324265	0.477252288653573	0.787398639912046
Tnxb	5.8634801036067	-0.244033887114064	0.347943092913107	-0.701361492969793	0.483077446679337	0.791325620921542
Frem2	28.0114536347752	0.227215991519685	0.331631386819653	0.685146221226791	0.49325165579563	0.798554838784367
Npm2	8.33451864182102	0.24032584844983	0.352512236013276	0.681751791562715	0.495395912297964	0.7997793402989
Wfikkn1	15.6295005200856	-0.230840004911138	0.338668167618988	-0.68161116686597	0.495484851983007	0.7997793402989
Chsy3	6.05658774920823	-0.230990783368572	0.339127205522868	-0.681133154777215	0.495787239890161	0.7997793402989
Arhgef19	6.08904686484841	-0.231979528107346	0.346593822417587	-0.669312356721261	0.503296246053139	0.804433058758492
Wdr66	6.82926111813828	-0.231786923103187	0.35008187989287	-0.662093459890346	0.507911326986967	0.806903455517684
Fap	8.65632316949046	-0.232711240753747	0.351667103236333	-0.661737303865345	0.508139592975489	0.806922476681542
Erv3	6.45220466429936	0.226330768862912	0.34964279896893	0.647319977789745	0.517424874447881	0.812101645977815
Sema4g	22.2680930382858	-0.197708799680911	0.319534413495523	-0.618740239957538	0.536087496299926	0.82408976587362
Lrrc46	8.18080174811493	-0.215294358152298	0.349903656155522	-0.615296108985514	0.538359186741667	0.825723568118766
Galr2	5.94665723176241	0.210147594501914	0.349562911231337	0.60117245780357	0.547725126884414	0.830985798975306
Col22a1	5.49102604869912	0.205326210953462	0.342097895205444	0.600197235443834	0.548374795873623	0.831087988452008
Susd4	20.4724531232469	-0.198039258030431	0.336849181703216	-0.587916696217227	0.55658820907804	0.836875058225055
Ccdc40	6.75290586690154	-0.205502984901166	0.34982543458509	-0.587444378207957	0.556905296318189	0.836875058225055
Greb1l	15.7128010558714	0.204843464467852	0.348927208513956	0.587066469652106	0.557159065831616	0.836875058225055
Qrfp	5.55726299624592	0.199386920519587	0.342005859897924	0.582992702461581	0.559898212823903	0.838507229226597
Gm14963	5.50146151153338	-0.194742936251336	0.334465032799747	-0.582252005900819	0.560396948012264	0.838507229226597
Celsr1	7.44371567007169	0.204098427287178	0.35236969838093	0.579216738059402	0.562442938174127	0.839546704630713
Plb1	8.61170161809872	-0.200357015429461	0.347738006531216	-0.57617232418187	0.564498709873341	0.840665004878163
F830016B08Rik	7.57539404940704	-0.201650482050169	0.352221483981737	-0.572510454985832	0.566976204908852	0.842191685581693
Rdh1	5.84883749467981	0.198492101861488	0.347734243027329	0.570815517429176	0.568124703116216	0.84302524942688
4933427G17Rik	10.8536286789393	-0.200169164116083	0.35130192543449	-0.5697923911704	0.568818516827015	0.84328939452108
Nova1	8.0702633216466	-0.200657806135967	0.352576084630793	-0.569119162878247	0.569275274585504	0.843492830415194
Adcy2	6.28026588022773	-0.179526881885905	0.319287190595017	-0.562273987726668	0.57392935832992	0.84583717694669
BC051628	12.5523289586996	-0.193197894415603	0.346739511369124	-0.557184537904977	0.577401352845108	0.847852196113342
Gm1564	5.63795992292678	0.188123861851941	0.340563566406481	0.552389863181679	0.580681274166588	0.849723874340076
Tbx18	12.8115321453694	0.179536598953759	0.328159232009627	0.547102081676287	0.58430860220646	0.851217811508449
Myo1a	15.2330874876923	0.182565956504497	0.33722305785109	0.541380407579111	0.588245408692267	0.852656319681218
Gm4419	10.8414502054512	0.187385221965858	0.351066714461566	0.533759579723336	0.59350788230101	0.855542059574542
Fgl2	11.3801229681114	-0.185925798748535	0.350660342924353	-0.530216212070049	0.595962031888423	0.856565802397051
Gm514	5.52336766240507	-0.183687822895014	0.347592124534486	-0.528457953818771	0.597181522658502	0.856802437483072
Gm5643	7.10313822647882	-0.181840232546911	0.350400058807129	-0.51895034825608	0.603795366201638	0.860634167542633
Emb	12.4339476286123	0.174254937147911	0.344377229268961	0.506000171723947	0.612856529114144	0.865783714520471
Dsp	16.8890418352816	0.1735895980034	0.352359538653177	0.492649067106034	0.622260571694249	0.870544897336107
Gpr37	5.69996030810659	0.163786142539902	0.34097170771636	0.480351122492981	0.630977743140523	0.873837631576985
Syp	13.4161135060609	-0.163584281925044	0.34060410273955	-0.480276898044685	0.631030513595048	0.873837631576985
Syna	13.4291472872593	0.164155237829733	0.344355224719695	0.476703200781562	0.633573483320126	0.875448237846136
Kif19a	5.43592485564138	-0.154267911316589	0.331288168371506	-0.465660793365832	0.641458320237959	0.878331981139575
Foxs1	8.2115204320288	-0.148115546359034	0.325560085709119	-0.454956098307986	0.649140823099087	0.882786174350155
Gm10691	9.27590365526178	0.157490018644499	0.352166198461813	0.447203676367529	0.654728007209707	0.885032138873996
Ap1s3	8.3329513312184	-0.154963153752971	0.351012657023311	-0.441474547006663	0.658869484269129	0.886541917490218
Slc24a1	21.273058284668	0.141717126333631	0.321771766628922	0.440427473853119	0.659627530058422	0.886970854883589
Ube2ql1	5.65039094413486	0.153433896942664	0.348769326955113	0.439929446440142	0.659988207924519	0.88713896055921
Fam222a	10.6842107013545	-0.152413435136265	0.350451323086734	-0.434906148431185	0.663630551537757	0.888779098539148
Cyp7b1	23.5864132213794	-0.138261023017354	0.321820077193126	-0.42962211749885	0.667470545528322	0.890270988909079
Efs	6.01944040702038	0.125132672637677	0.295734605362334	0.423124890928354	0.672204142771754	0.892195872494367
Lpxn	9.25338004514406	0.146204596836508	0.352705443889255	0.414523221485673	0.678490964264373	0.894595972834394
Ccdc146	11.1186007032307	-0.140674303097158	0.349379979609627	-0.402639851471563	0.687213188293721	0.898173685484582
Slamf8	11.4297477975361	0.139533891134337	0.349033201458988	0.399772544706559	0.689324054384911	0.898821451037074
Gm16880	10.3421057923024	0.139493876262869	0.352377511235864	0.395864865988847	0.692204721112538	0.899679044418823
Ctrl	15.8090355940515	-0.128915919804358	0.329778068039191	-0.390917202501889	0.695858437999408	0.902078288252247
4930538K18Rik	7.09114186634929	-0.135701772023704	0.351994858851384	-0.385522028550417	0.699850688965211	0.904307978928892
Grem2	6.45963398183282	0.102516022584994	0.269360592820057	0.380590276817062	0.703507297253917	0.905441792705059
Tnnc1	18.0568361262788	-0.123686972784747	0.325830204911379	-0.379605607216151	0.704238197906538	0.905566822089708
C1rl	5.9323896248478	0.123474719640309	0.331827141793397	0.372105545595143	0.709814267555095	0.907957726306121
